frame.number$frame.time$frame.len$eth.src$eth.dst$ip.src$ip.dst$ip.proto$ip.len$tcp.len$tcp.srcport$tcp.dstport$_ws.col.Info
34$Mar  9, 2022 20:01:42.072295922 UTC$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$178.128.25.248$6$52$0$51740$443$51740 → 443 [ACK] Seq=594 Ack=153 Win=64128 Len=0 TSval=501115182 TSecr=2059768060
35$Mar  9, 2022 20:01:42.072638282 UTC$117$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$178.128.25.248$6$103$51$51740$443$Change Cipher Spec, Encrypted Handshake Message
36$Mar  9, 2022 20:01:42.073485238 UTC$579$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$178.128.25.248$6$565$513$51740$443$Application Data
37$Mar  9, 2022 20:01:42.073526763 UTC$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$178.128.25.248$192.168.1.20$6$52$0$443$51740$443 → 51740 [ACK] Seq=1 Ack=594 Win=30208 Len=0 TSval=2059768059 TSecr=501115091
38$Mar  9, 2022 20:01:42.073541985 UTC$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$178.128.25.248$6$52$0$51740$443$[TCP Dup ACK 34#1] 51740 → 443 [ACK] Seq=1158 Ack=153 Win=64128 Len=0 TSval=501115183 TSecr=2059768060
39$Mar  9, 2022 20:01:42.074587297 UTC$218$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$178.128.25.248$192.168.1.20$6$204$152$443$51738$Server Hello, Change Cipher Spec, Encrypted Handshake Message
40$Mar  9, 2022 20:01:42.074600815 UTC$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$178.128.25.248$6$52$0$51738$443$51738 → 443 [ACK] Seq=594 Ack=153 Win=64128 Len=0 TSval=501115184 TSecr=2059768061
41$Mar  9, 2022 20:01:42.074779237 UTC$117$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$178.128.25.248$6$103$51$51738$443$Change Cipher Spec, Encrypted Handshake Message
42$Mar  9, 2022 20:01:42.075070639 UTC$580$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$178.128.25.248$6$566$514$51738$443$Application Data
43$Mar  9, 2022 20:01:42.078386992 UTC$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$178.128.25.248$192.168.1.20$6$52$0$443$51738$443 → 51738 [ACK] Seq=1 Ack=594 Win=30208 Len=0 TSval=2059768061 TSecr=501115094
44$Mar  9, 2022 20:01:42.078463740 UTC$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$178.128.25.248$6$52$0$51738$443$[TCP Dup ACK 40#1] 51738 → 443 [ACK] Seq=1159 Ack=153 Win=64128 Len=0 TSval=501115188 TSecr=2059768061
45$Mar  9, 2022 20:01:42.162358586 UTC$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$178.128.25.248$192.168.1.20$6$52$0$443$51740$443 → 51740 [ACK] Seq=153 Ack=1158 Win=31360 Len=0 TSval=2059768150 TSecr=501115182
46$Mar  9, 2022 20:01:42.163447037 UTC$938$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$178.128.25.248$192.168.1.20$6$924$872$443$51740$Application Data
47$Mar  9, 2022 20:01:42.163483220 UTC$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$178.128.25.248$6$52$0$51740$443$51740 → 443 [ACK] Seq=1158 Ack=1025 Win=63360 Len=0 TSval=501115273 TSecr=2059768150
48$Mar  9, 2022 20:01:42.169196726 UTC$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$178.128.25.248$192.168.1.20$6$52$0$443$51738$443 → 51738 [ACK] Seq=153 Ack=1159 Win=31360 Len=0 TSval=2059768154 TSecr=501115184
49$Mar  9, 2022 20:01:42.169197171 UTC$8634$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$178.128.25.248$192.168.1.20$6$8620$8568$443$51738$[TCP segment of a reassembled PDU]
50$Mar  9, 2022 20:01:42.169284135 UTC$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$178.128.25.248$6$52$0$51738$443$51738 → 443 [ACK] Seq=1159 Ack=8721 Win=55680 Len=0 TSval=501115279 TSecr=2059768155
51$Mar  9, 2022 20:01:42.173959737 UTC$5778$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$178.128.25.248$192.168.1.20$6$5764$5712$443$51738$443 → 51738 [ACK] Seq=8721 Ack=1159 Win=31360 Len=5712 TSval=2059768155 TSecr=501115184 [TCP segment of a reassembled PDU]
52$Mar  9, 2022 20:01:42.174057745 UTC$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$178.128.25.248$6$52$0$51738$443$51738 → 443 [ACK] Seq=1159 Ack=14433 Win=56960 Len=0 TSval=501115283 TSecr=2059768155
53$Mar  9, 2022 20:01:42.276480048 UTC$1781$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$178.128.25.248$192.168.1.20$6$1767$1715$443$51738$Application Data
54$Mar  9, 2022 20:01:42.276572043 UTC$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$178.128.25.248$6$52$0$51738$443$51738 → 443 [ACK] Seq=1159 Ack=16148 Win=61056 Len=0 TSval=501115386 TSecr=2059768257
55$Mar  9, 2022 20:01:42.623071164 UTC$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$34.107.221.82$6$52$0$47510$80$47510 → 80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=1222223144 TSecr=3155849318
56$Mar  9, 2022 20:01:42.672683226 UTC$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$34.107.221.82$192.168.1.20$6$52$0$80$47510$[TCP ACKed unseen segment] 80 → 47510 [ACK] Seq=1 Ack=2 Win=265 Len=0 TSval=3155859486 TSecr=1222213031
57$Mar  9, 2022 20:01:42.766189497 UTC$74$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$110.44.112.245$17$60$$$$Standard query 0xbbce A www.google.com
58$Mar  9, 2022 20:01:42.766226957 UTC$74$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$110.44.112.245$17$60$$$$Standard query 0x91c8 AAAA www.google.com
59$Mar  9, 2022 20:01:42.770254538 UTC$90$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$110.44.112.245$192.168.1.20$17$76$$$$Standard query response 0xbbce A www.google.com A 142.250.76.68
60$Mar  9, 2022 20:01:42.770254879 UTC$102$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$110.44.112.245$192.168.1.20$17$88$$$$Standard query response 0x91c8 AAAA www.google.com AAAA 2404:6800:4007:815::2004
61$Mar  9, 2022 20:01:42.771040460 UTC$74$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$60$0$55800$443$55800 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2131744234 TSecr=0 WS=128
62$Mar  9, 2022 20:01:42.814367212 UTC$74$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.76.68$192.168.1.20$6$60$0$443$55800$443 → 55800 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=2117456882 TSecr=2131744234 WS=256
